ticker,title,description,url,publishedAt
META,"Dynatrace, Elastic, JFrog, SentinelOne, Zoom Video potential M&A targets - analyst",No description,/news/4133693-dynatrace-elastic-jfrog-sentinelone-zoom-video-potential-ma-targets-analyst#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
META,DoorDash Q2 results underscore potential for increased vertical expansion,No description,/news/4133683-doordash-q2-results-underscore-potential-for-increased-vertical-expansion#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
META,"Earnings week ahead: Disney, Duke Energy, Palantir, Shopify, Uber and more",No description,/news/4133349-earnings-week-ahead-disney-duke-energy-palantir-shopify-uber-plug-power-nikola-and-more#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
META,"Chevron moving to Texas, says California policies discourage investment and hurt consumers",No description,/news/4133654-chevron-moving-to-texas-says-california-policies-discourage-investment-and-hurt-consumers#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
META,No title,By Nicholas Jasinski,https://www.barrons.com/articles/disney-super-micro-uber-paramount-stocks-earnings-c7e26916,No date
META,No title,By Brian Swint,https://www.barrons.com/articles/bank-england-rate-decision-federal-reserve-5c192b69,No date
META,No title,By Brian Swint,https://www.barrons.com/articles/shell-stock-earnings-bp-exxon-chevron-9fd8f2dc,No date
META,No title,By Nicholas Jasinski,https://www.barrons.com/articles/jobs-report-fed-interest-rates-economy-25a75fbf,No date
META,No title,"Low ball offers, car dealerships, online selling tools. I experienced it all trying to move my one-year-old Tesla Model 3. ",https://www.barrons.com/articles/i-sold-my-tesla-heres-how-i-did-e2b807a8?mod=md_home_pan_mkt_news,No date
AMZN,The Sahm rule and the economy's 'statistical regularities',"Neuralink has successfully implanted in a second patient its device designed to give paralyzed patients the ability to use digital devices by thinking alone, according to the startup's owner Elon Musk.  Neuralink is in the process of testing its device, which is intended to help people with spinal cord injuries.  Musk, in comments made during a podcast released late on Friday that ran more than eight hours, gave few details about the second participant beyond saying the person had a spinal cord injury similar to the first patient, who was paralyzed in a diving accident.",/quote/%5EGSPC/,No date
META,Harris tech ties complicate Trump effort to win over Silicon Valley,A slumping stock market greets investors concerned about the impact of high interest rates on the US economy.,/quote/%5EGSPC/,No date
TSM,8 out of 10 S&P 500 materials stocks deliver EPS wins this week: Earnings Scorecard,No description,/news/4133384-8-out-of-10-sp-500-materials-stocks-deliver-eps-wins-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,Libya is said to begin cutting output at biggest oil field,No description,/news/4133697-libya-is-said-to-begin-cutting-output-at-biggest-oil-field#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,19 out of 25 Information Technology companies topped profit estimates this week: Earnings Scorecard,No description,/news/4133361-20-out-of-25-information-technology-companies-topped-profit-estimates-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,"Boeing's new CEO will confront key issues with plane output, cash flow: Morgan Stanley",No description,/news/4133695-boeings-new-ceo-will-confront-key-issues-with-plane-output-cash-flow-morgan-stanley#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,Over 80% of companies that reported earnings this week beat profit estimates - Earnings Scorecard,No description,/news/4133662-over-80-of-companies-that-reported-earnings-this-week-beat-profit-estimates-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,Venture Global LNG sues Kiewit for sharing confidential information with Shell,No description,/news/4133694-venture-global-lng-sues-kiewit-for-sharing-confidential-information-with-shell#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,"Dynatrace, Elastic, JFrog, SentinelOne, Zoom Video potential M&A targets - analyst",No description,/news/4133693-dynatrace-elastic-jfrog-sentinelone-zoom-video-potential-ma-targets-analyst#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,DoorDash Q2 results underscore potential for increased vertical expansion,No description,/news/4133683-doordash-q2-results-underscore-potential-for-increased-vertical-expansion#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,"Earnings week ahead: Disney, Duke Energy, Palantir, Shopify, Uber and more",No description,/news/4133349-earnings-week-ahead-disney-duke-energy-palantir-shopify-uber-plug-power-nikola-and-more#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,"Chevron moving to Texas, says California policies discourage investment and hurt consumers",No description,/news/4133654-chevron-moving-to-texas-says-california-policies-discourage-investment-and-hurt-consumers#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSM,News & Insights,"Options trading has become increasingly popular in recent years. Given options are different to stocks, we thought it was time to do an intern's guide for U.S. options to help you understand options and options markets work.",/market-activity/stocks/adbe,No date
TSM,No title,By Nicholas Jasinski,https://www.barrons.com/articles/disney-super-micro-uber-paramount-stocks-earnings-c7e26916,No date
TSM,No title,By Brian Swint,https://www.barrons.com/articles/bank-england-rate-decision-federal-reserve-5c192b69,No date
TSM,No title,By Brian Swint,https://www.barrons.com/articles/shell-stock-earnings-bp-exxon-chevron-9fd8f2dc,No date
TSM,No title,By Nicholas Jasinski,https://www.barrons.com/articles/jobs-report-fed-interest-rates-economy-25a75fbf,No date
TSM,No title,"Low ball offers, car dealerships, online selling tools. I experienced it all trying to move my one-year-old Tesla Model 3. ",https://www.barrons.com/articles/i-sold-my-tesla-heres-how-i-did-e2b807a8?mod=md_home_pan_mkt_news,No date
META,The Sahm rule and the economy's 'statistical regularities',"Neuralink has successfully implanted in a second patient its device designed to give paralyzed patients the ability to use digital devices by thinking alone, according to the startup's owner Elon Musk.  Neuralink is in the process of testing its device, which is intended to help people with spinal cord injuries.  Musk, in comments made during a podcast released late on Friday that ran more than eight hours, gave few details about the second participant beyond saying the person had a spinal cord injury similar to the first patient, who was paralyzed in a diving accident.",/quote/%5EGSPC/,No date
TSM,Harris tech ties complicate Trump effort to win over Silicon Valley,A slumping stock market greets investors concerned about the impact of high interest rates on the US economy.,/quote/%5EGSPC/,No date
TSLA,News & Insights,"Options trading has become increasingly popular in recent years. Given options are different to stocks, we thought it was time to do an intern's guide for U.S. options to help you understand options and options markets work.",/market-activity/stocks/adbe,No date
TSLA,8 out of 10 S&P 500 materials stocks deliver EPS wins this week: Earnings Scorecard,No description,/news/4133384-8-out-of-10-sp-500-materials-stocks-deliver-eps-wins-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,Libya is said to begin cutting output at biggest oil field,No description,/news/4133697-libya-is-said-to-begin-cutting-output-at-biggest-oil-field#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,19 out of 25 Information Technology companies topped profit estimates this week: Earnings Scorecard,No description,/news/4133361-20-out-of-25-information-technology-companies-topped-profit-estimates-this-week-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,"Boeing's new CEO will confront key issues with plane output, cash flow: Morgan Stanley",No description,/news/4133695-boeings-new-ceo-will-confront-key-issues-with-plane-output-cash-flow-morgan-stanley#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,Over 80% of companies that reported earnings this week beat profit estimates - Earnings Scorecard,No description,/news/4133662-over-80-of-companies-that-reported-earnings-this-week-beat-profit-estimates-earnings-scorecard#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,Venture Global LNG sues Kiewit for sharing confidential information with Shell,No description,/news/4133694-venture-global-lng-sues-kiewit-for-sharing-confidential-information-with-shell#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,"Dynatrace, Elastic, JFrog, SentinelOne, Zoom Video potential M&A targets - analyst",No description,/news/4133693-dynatrace-elastic-jfrog-sentinelone-zoom-video-potential-ma-targets-analyst#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,DoorDash Q2 results underscore potential for increased vertical expansion,No description,/news/4133683-doordash-q2-results-underscore-potential-for-increased-vertical-expansion#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,"Earnings week ahead: Disney, Duke Energy, Palantir, Shopify, Uber and more",No description,/news/4133349-earnings-week-ahead-disney-duke-energy-palantir-shopify-uber-plug-power-nikola-and-more#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,"Chevron moving to Texas, says California policies discourage investment and hurt consumers",No description,/news/4133654-chevron-moving-to-texas-says-california-policies-discourage-investment-and-hurt-consumers#source=first_level_url%3Amarket-news%7Csection_asset%3Amain,No date
TSLA,No title,By Nicholas Jasinski,https://www.barrons.com/articles/disney-super-micro-uber-paramount-stocks-earnings-c7e26916,No date
TSLA,No title,By Brian Swint,https://www.barrons.com/articles/bank-england-rate-decision-federal-reserve-5c192b69,No date
TSLA,No title,By Brian Swint,https://www.barrons.com/articles/shell-stock-earnings-bp-exxon-chevron-9fd8f2dc,No date
TSLA,No title,By Nicholas Jasinski,https://www.barrons.com/articles/jobs-report-fed-interest-rates-economy-25a75fbf,No date
TSLA,No title,"Low ball offers, car dealerships, online selling tools. I experienced it all trying to move my one-year-old Tesla Model 3. ",https://www.barrons.com/articles/i-sold-my-tesla-heres-how-i-did-e2b807a8?mod=md_home_pan_mkt_news,No date
TSM,The Sahm rule and the economy's 'statistical regularities',"Neuralink has successfully implanted in a second patient its device designed to give paralyzed patients the ability to use digital devices by thinking alone, according to the startup's owner Elon Musk.  Neuralink is in the process of testing its device, which is intended to help people with spinal cord injuries.  Musk, in comments made during a podcast released late on Friday that ran more than eight hours, gave few details about the second participant beyond saying the person had a spinal cord injury similar to the first patient, who was paralyzed in a diving accident.",/quote/%5EGSPC/,No date
